tconst,num_seasons,num_episodes,long.x,originalTitle,startYear,endYear,long.y,averageRating,numVotes
tt4532368,7,110,1,Legends of Tomorrow,2016,2022,1,6.8,108572
tt4547008,9,534,1,Game Theory,2011,Ongoing,1,6.6,1847
tt4565380,5,49,1,Fauda,2015,Ongoing,1,8.3,34591
tt4570986,9,634,1,Chhota Bheem,2008,Ongoing,1,4.5,1087
tt4574334,5,42,1,Stranger Things,2016,2025,1,8.7,1280483
tt4591390,5,80,1,Fixer Upper,2013,2018,1,8.1,3328
tt4591680,7,151,1,Bunk'd,2015,Ongoing,1,5.4,3855
tt4647692,9,76,1,Letterkenny,2016,Ongoing,1,8.6,26713
tt4654002,5,177,1,The Needle Drop,2009,Ongoing,1,7.8,1049
tt4655480,8,163,1,Chicago Med,2015,Ongoing,1,7.6,28037
tt4667888,5,40,1,Slasher,2016,Ongoing,1,6.7,16266
tt4680444,9,235,1,Forged in Fire,2015,Ongoing,1,8.3,4129
tt4690816,7,297,1,The Greg Gutfeld Show,2015,2021,1,6.1,1190
tt4716466,6,46,1,Gåsmamman,2015,2022,1,7.5,3471
tt4719744,9,57,1,Travel Man: 48 Hours in...,2015,Ongoing,1,8.2,3163
tt4731072,5,92,1,Shokugeki no Soma,2015,2020,1,8.1,11581
tt4770018,9,489,1,Love Island,2015,Ongoing,1,5.2,4403
tt4771108,9,264,1,Married at First Sight Australia,2015,Ongoing,1,5.6,1067
tt4786824,6,60,1,The Crown,2016,2023,1,8.6,234779
tt4791250,9,99,1,Naked and Afraid XL,2015,Ongoing,1,7.3,1791
tt4803766,9,119,1,Alone,2015,Ongoing,1,8.4,6893
tt4816058,6,78,1,Dragons: Race to the Edge,2015,2018,1,8.2,7640
tt4816364,8,103,1,BattleBots,2015,Ongoing,1,8,1970
tt4859164,7,193,1,The Loud House,2014,Ongoing,1,7,7703
tt4861760,6,26,1,Project Mc²,2015,2017,1,6.1,1222
tt4919930,5,46,1,Baroness Von Sketch Show,2016,2021,1,7.4,1601
tt4934214,9,149,1,Taskmaster,2015,Ongoing,1,9,17283
tt4971144,5,60,1,Greenleaf,2016,2020,1,7.5,5766
tt5024912,5,44,1,Insecure,2016,2021,1,8.1,21198
tt5106590,6,325,1,IMDb Originals,2015,Ongoing,1,7.1,1040
tt5151816,6,55,1,Chesapeake Shores,2016,2022,1,7.5,8900
tt5171438,5,65,1,Star Trek: Discovery,2017,2024,1,7.1,129929
tt5175270,6,199,1,Eskiya Dünyaya Hükümdar Olmaz,2015,2021,1,6.8,2706
tt5179408,5,50,1,You Me Her,2016,2020,1,7,10929
tt5189220,8,45,1,SAS: Who Dares Wins,2015,Ongoing,1,8.3,1355
tt5197820,5,65,1,Van Helsing,2016,2021,1,6.2,23577
tt5226698,5,40,1,Rosehaven,2016,2021,1,7.9,1503
tt5323298,7,479,1,Naagin,2015,Ongoing,1,3.6,4551
tt5323988,7,213,1,Full Frontal with Samantha Bee,2016,2022,1,6,6671
tt5327970,8,150,1,The Real Housewives of Potomac,2016,Ongoing,1,5.4,1252
tt5351176,8,125,1,The Circus: Inside the Greatest Political Show on Earth,2016,Ongoing,1,7.2,1282
tt5363912,5,41,1,The Last O.G.,2018,2021,1,7,3905
tt5363918,5,50,1,Disenchantment,2018,2023,1,7.2,69703
tt5365760,9,158,1,Güldür Güldür Show,2013,Ongoing,1,6.6,2039
tt5396394,5,103,1,American Housewife,2016,2021,1,7.4,10929
tt5420376,7,137,1,Riverdale,2017,2023,1,6.5,152068
tt5460226,5,50,1,Search Party,2016,2022,1,7.6,13015
tt5489746,9,132,1,Evil Lives Here,2016,Ongoing,1,8,1605
tt5547946,6,36,1,Ride with Norman Reedus,2016,Ongoing,1,8.2,1428
tt5555260,6,106,1,This Is Us,2016,2022,1,8.7,152704
tt5556434,9,121,1,Zondag met Lubach,2014,Ongoing,1,8.4,1032
tt5564124,8,112,1,60 Days In,2016,Ongoing,1,7.6,3092
tt5574490,6,75,1,Animal Kingdom,2016,2022,1,8.2,42133
tt5580664,8,76,1,Voltron: Legendary Defender,2016,2018,1,8.1,9466
tt5601646,9,11,1,Olacak O Kadar,1986,2010,1,8.5,3030
tt5603868,6,41,1,Two Doors Down,2016,Ongoing,1,8,1885
tt5626028,6,144,1,Boku no hîrô akademia,2016,Ongoing,1,8.3,73389
tt5665418,8,137,1,Below Deck Mediterranean,2016,Ongoing,1,7.6,3452
tt5672484,6,65,1,Match Game,2016,2021,1,6.2,1417
tt5674718,5,42,1,Las chicas del cable,2017,2020,1,7.5,15656
tt5679720,6,62,1,Bungou Stray Dogs,2016,Ongoing,1,7.8,8701
tt5710198,8,102,1,Good Bones,2016,2023,1,7.5,1031
tt5712554,5,45,1,The Grand Tour,2016,Ongoing,1,8.7,80528
tt5715524,5,50,1,Mayans M.C.,2018,2023,1,7.6,23061
tt5722298,5,60,1,Private Eyes,2016,2021,1,7.3,5456
tt5723284,9,130,1,I Hate Everything,2013,Ongoing,1,8.3,3667
tt5763098,8,115,1,re:View,2016,Ongoing,1,8.9,1678
tt5788792,5,43,1,The Marvelous Mrs. Maisel,2017,2023,1,8.7,137023
tt5797374,5,60,1,Camp Camp,2016,Ongoing,1,8,1600
tt5820950,9,186,1,The Egos,2016,Ongoing,1,4.7,2185
tt5820976,5,43,1,El marginal,2016,2022,1,8.1,4493
tt5827228,6,125,1,Bull,2016,2022,1,7.1,21570
tt5834204,6,57,1,The Handmaid's Tale,2017,Ongoing,1,8.4,250870
tt5851616,9,207,1,Tash ma Tash,1994,2023,1,9.1,8742
tt5853176,6,60,1,The Good Fight,2017,2022,1,8.3,31151
tt5863126,5,40,1,Last Chance U,2016,2020,1,8.4,7336
tt5897920,9,84,1,Your Movie Sucks,2010,Ongoing,1,8.7,4203
tt5907796,6,67,1,Ubice mog oca,2016,Ongoing,1,8.1,5129
tt5912064,5,65,1,Kim's Convenience,2016,2021,1,8.2,21587
tt5969074,9,69,1,Naked Attraction,2016,Ongoing,1,5.4,1518
tt6015808,5,48,1,Doctor Doctor,2016,2021,1,7.8,3349
tt6045142,9,94,1,Dr. Pimple Popper,2018,Ongoing,1,6.6,1173
tt6071060,5,51,1,Jerks,2017,Ongoing,1,8.5,3600
tt6098952,9,1309,1,Chris Stuckmann Movie Reviews,2011,2023,1,8.4,1733
tt6103712,8,199,1,Australian Survivor,2016,Ongoing,1,8.5,1284
tt6111130,7,129,1,S.W.A.T.,2017,2023,1,7.2,29654
tt6116060,5,52,1,The Bold Type,2017,2021,1,7.8,23433
tt6128300,5,108,1,Dynasty,2017,2022,1,7.3,24245
tt6143796,7,83,1,Workin' Moms,2017,2023,1,7.8,22084
tt6148376,5,188,1,Ben 10,2016,2021,1,2.8,5620
tt6159614,7,54,1,I Hate Everything: the Search for the Worst,2014,Ongoing,1,8.6,1926
tt6181672,7,71,1,Kindred Spirits,2016,Ongoing,1,7.1,1281
tt6224598,8,689,1,Khandevaneh,2014,Ongoing,1,5.6,1993
tt6226232,7,128,1,Young Sheldon,2017,Ongoing,1,7.6,82428
tt6231158,5,21,1,Rocco Schiavone,2016,Ongoing,1,7.8,2105
tt6238614,5,2685,1,Tucker Carlson Tonight,2016,2023,1,4.6,4207
tt6249614,9,53,1,Escape to the Chateau,2016,2022,1,8.6,1803
tt6289132,5,40,1,The Boulet Brothers' Dragula: Search for the World's First Drag Supermonster,2016,Ongoing,1,8.1,1415
tt6294706,6,66,1,The Chi,2018,Ongoing,1,7.6,7422
tt6311972,6,123,1,Raven's Home,2017,Ongoing,1,7.2,3663
tt6322264,7,27,1,Inside the World's Toughest Prisons,2016,2023,1,7.2,3762
tt6416336,9,50,1,HowToBasic,2011,Ongoing,1,6.4,1043
tt6417190,6,55,1,The Great Pottery Throw Down,2015,Ongoing,1,8.6,1274
tt6439752,6,61,1,Snowfall,2017,2023,1,8.3,25358
tt6441720,5,26,1,The Good Karma Hospital,2017,2023,1,7.9,2754
tt6445410,8,112,1,A mi kis falunk,2017,Ongoing,1,8,1880
tt6468322,5,41,1,La casa de papel,2017,2021,1,8.2,509850
tt6470478,7,117,1,The Good Doctor,2017,Ongoing,1,8,107813
tt6473344,7,105,1,SEAL Team,2017,Ongoing,1,7.8,30604
tt6483832,6,107,1,The Resident,2018,2023,1,7.8,30032
tt6522580,5,49,1,Little Things,2016,Ongoing,1,8.2,7348
tt6524350,8,72,1,Big Mouth,2017,2024,1,7.9,85858
tt6536562,5,154,1,Payitaht Abdülhamid,2017,2021,1,5,10876
tt6543986,6,43,1,Sifir Bir,2016,2019,1,8,3074
tt6556992,9,324,1,Hot Ones,2015,Ongoing,1,8.3,1966
tt6574360,5,107,1,Irmão do Jorel,2014,Ongoing,1,9.1,1234
tt6609270,5,181,1,Dorehami,2016,Ongoing,1,6.7,5313
tt6636246,5,46,1,Ackley Bridge,2017,2022,1,7.1,2049
tt6666966,7,75,1,Home Town,2016,Ongoing,1,8.1,1351
tt6685272,9,293,1,The Repair Shop,2017,Ongoing,1,8.7,1789
tt6688750,5,116,1,Puppy Dog Pals,2017,2023,1,6.8,1224
tt6710836,8,55,1,Spirit Riding Free,2017,2020,1,6.6,1103
tt6723522,7,55,1,BuzzFeed Unsolved: Supernatural,2016,2021,1,8.8,1708
tt6758316,9,1103,1,Formula 1,1950,Ongoing,1,9.4,3309
tt6902574,5,15,1,h3h3Productions,2013,Ongoing,1,7.8,1498
tt6987788,7,43,1,Nailed It!,2018,Ongoing,1,7.4,5266
tt7018644,6,96,1,Grown-ish,2018,Ongoing,1,6.5,6405
tt7035576,5,150,1,Al Hayba,2017,Ongoing,1,7.4,1521
tt7053188,7,96,1,Station 19,2018,Ongoing,1,7,18566
tt7134908,8,64,1,Élite,2018,Ongoing,1,7.3,87066
tt7151672,6,164,1,Choufli Hal,2005,2009,1,9.8,2726
tt7194764,8,66,1,BuzzFeed Unsolved: True Crime,2016,2021,1,8.8,1834
tt7221388,6,51,1,Cobra Kai,2018,2023,1,8.5,198205
tt7235466,7,97,1,9-1-1,2018,Ongoing,1,7.9,41660
tt7248250,13,59,1,VideoGameDunkey,2010,Ongoing,1,9.1,1600
tt7249164,9,268,1,Penguinz0,2007,Ongoing,1,9,1610
tt7252812,6,95,1,90 Day Fiancé: Before the 90 Days,2017,Ongoing,1,6.8,1312
tt7259746,7,60,1,Queer Eye,2018,Ongoing,1,8.5,20635
tt7335184,5,41,1,You,2018,2024,1,7.7,285477
tt7414406,6,92,1,All American,2018,Ongoing,1,7.7,13397
tt7415686,7,403,1,The Kill Count,2017,Ongoing,1,9.3,1305
tt7453996,5,18,1,Jack Whitehall: Travels with My Father,2017,2021,1,7.6,5918
tt7491982,6,101,1,FBI,2018,Ongoing,1,7.1,21077
tt7549864,5,310,1,The IMDb Show,2017,Ongoing,1,6.2,1867
tt7587890,6,99,1,The Rookie,2018,Ongoing,1,8,57802
tt7605494,8,20,1,Byomkesh,2017,2023,1,8.2,1316
tt7608248,5,87,1,A Million Little Things,2018,2023,1,7.9,16287
tt7670568,9,130,1,The Masked Singer,2019,2024,1,5.9,5042
tt7686456,7,157,1,Jersey Shore: Family Vacation,2018,Ongoing,1,6.7,2219
tt7713450,5,164,1,Craig of the Creek,2018,2023,1,7.5,3069
tt7745956,5,52,1,She-Ra and the Princesses of Power,2018,2020,1,8.1,18275
tt7752034,7,34,1,Somebody Feed Phil,2018,Ongoing,1,8.3,6242
tt7817340,5,89,1,New Amsterdam,2018,2023,1,8,46802
tt7820906,5,79,1,Good Trouble,2019,Ongoing,1,7.5,8489
tt7834636,5,98,1,HIStory,2017,Ongoing,1,8.1,1261
tt7908628,6,51,1,What We Do in the Shadows,2019,Ongoing,1,8.6,93092
tt7920500,9,123,1,Skam France,2018,2023,1,8.2,3028
tt7942794,6,106,1,The Neighborhood,2018,Ongoing,1,6.7,9251
tt7942796,5,96,1,Magnum P.I.,2018,2023,1,6.2,16086
tt7967862,7,338,1,Pitch Meetings,2017,Ongoing,1,9.3,1313
tt8019444,5,51,1,Aggretsuko,2018,2023,1,8,7188
tt8045936,6,177,1,Yasak Elma,2018,2023,1,5.8,2610
tt8080054,6,40,1,Patriot Act with Hasan Minhaj,2018,2020,1,8.3,7833
tt8146760,6,120,1,Summer Camp Island,2018,2023,1,7.8,1823
tt8188114,6,100,1,Paytakht,2011,Ongoing,1,7,6513
tt8228316,7,28,1,Gandii Baat,2018,2023,1,3.4,2954
tt8284230,9,149,1,The Last Drive-In with Joe Bob Briggs,2018,Ongoing,1,9.4,1757
tt8289930,6,51,1,Formula 1: Drive to Survive,2019,Ongoing,1,8.5,47548
tt8322592,6,52,1,Fast & Furious Spy Racers,2019,2021,1,5.9,1673
tt8360352,5,52,1,SKAM Italia,2018,Ongoing,1,7.9,2401
tt8425404,5,25,1,The Bay,2019,Ongoing,1,7.1,10389
tt8486176,7,58,1,Hvite gutter,2018,Ongoing,1,8.2,1400
tt8524580,8,80,1,Druck,2018,Ongoing,1,7.8,1326
tt8543208,6,84,1,Looney Tunes Cartoons,2019,2023,1,8,1696
tt8560994,7,74,1,Friday Five Sharp,2015,Ongoing,1,9.8,4101
tt8572232,9,116,1,Ralphthemoviemaker,2013,2023,1,8.7,2124
tt8594324,5,34,1,Ghosts,2019,2023,1,8.4,21541
tt8595140,6,94,1,The Conners,2018,Ongoing,1,5.8,11588
tt8638066,9,1122,1,Hollywood Insider,2018,Ongoing,1,3.5,1396
tt8641686,6,39,1,Mortimer & Whitehouse: Gone Fishing,2018,Ongoing,1,8.9,1576
tt8688814,5,45,1,The Dragon Prince,2018,Ongoing,1,8.3,26415
tt8755712,6,33,1,The Shop,2018,Ongoing,1,6.9,1121
tt8788222,7,269,1,Scott the Woz,2017,Ongoing,1,9.3,1464
tt8810204,5,37,1,Mocro maffia,2018,Ongoing,1,8.2,3918
tt8819906,5,165,1,Love Island,2019,Ongoing,1,5,1396
tt8893550,5,35,1,Car Masters: Rust to Riches,2018,Ongoing,1,8.4,11300
tt8910922,5,42,1,Solar Opposites,2020,Ongoing,1,8,28786
tt9077530,6,55,1,Virgin River,2019,Ongoing,1,7.4,48454
tt9111220,6,86,1,Hudson & Rex,2019,Ongoing,1,7.2,3050
tt9153270,5,45,1,Family Reunion,2019,2022,1,6.6,3376
tt9169598,8,219,1,UNHhhh,2016,Ongoing,1,9.1,1753
tt9174576,5,61,1,Temptation Island,2019,Ongoing,1,6.1,1233
tt9174582,6,37,1,Brassic,2019,Ongoing,1,8.4,11094
tt9184820,5,50,1,Star Trek: Lower Decks,2020,Ongoing,1,7.7,22591
tt9293466,5,38,1,Balthazar,2018,2023,1,7.6,2160
tt9399222,5,32,1,Chylka,2018,2022,1,6.9,1043
tt9581768,5,64,1,The Circle,2020,Ongoing,1,7.3,7902
tt9615014,5,41,1,Lego Masters,2020,Ongoing,1,7.5,2904
tt9680524,5,40,1,Glow Up: Britain's Next Make-Up Star,2019,Ongoing,1,7,2830
tt9742936,5,74,1,FBI: Most Wanted,2020,Ongoing,1,6.9,9760
tt9780442,5,53,1,RuPaul's Drag Race UK,2019,Ongoing,1,8.5,4514
tt9817298,7,57,1,Selling Sunset,2019,Ongoing,1,6.6,7534
